Transaction Collection Report

 Trans ID     Job#  Empl ID  OpersID   Start Date/Time    Stop Date/Time  Result
  125093      1895      393    23349  01/23/2010 08:32  01/23/2010 09:03  128669                 
  125176      1895      393    24206  01/23/2010 21:01  01/23/2010 21:01  128670                 
  125244      1895      134    23366  01/24/2010 06:14  01/24/2010 06:23  128671                 
  125257      1895      134    23364  01/24/2010 06:48  01/24/2010 06:48  128672                 
  125258      1895      134    23364  01/24/2010 06:50  01/24/2010 06:50  128673                 
  125268      1895      133    23366  01/24/2010 07:24  01/24/2010 08:30  128674                 
  125269      1895      133    23364  01/24/2010 07:30  01/24/2010 07:30  128675                 
  125294      1895      393    23349  01/24/2010 09:30  01/24/2010 10:23  128676                 
  125314      1895      393    24206  01/24/2010 10:54  01/24/2010 10:54  128677                 
  125443      1895      319    23367  01/25/2010 05:15  01/25/2010 05:40  128678                 
  125478      1895      319    23364  01/25/2010 06:45  01/25/2010 06:45  128679                 
  125486      1895      319    23367  01/25/2010 07:01  01/25/2010 08:14  128680                 
  125498      1895      252    23350  01/25/2010 07:28  01/25/2010 07:55  128681                 
  125504      1895      319    23364  01/25/2010 07:40  01/25/2010 07:40  128682                 
  125058      1897      319    23590  01/23/2010 07:26  01/23/2010 07:58  128683                 
  125105      1897      393    23572  01/23/2010 09:03  01/23/2010 09:26  128684                 
  125177      1897      393    24207  01/23/2010 21:02  01/23/2010 21:02  128685                 
  125313      1897      393    23572  01/24/2010 10:50  01/24/2010 11:41  128686                 
  125348      1897      393    24207  01/24/2010 22:08  01/24/2010 22:08  128687                 
  125408      1897      252    23564  01/25/2010 04:12  01/25/2010 04:21  128688                 
  125457      1897      319    23590  01/25/2010 05:46  01/25/2010 05:55  128689                 
  125481      1897      319    23587  01/25/2010 06:51  01/25/2010 06:51  128690                 
  125521      1897      319    23590  01/25/2010 08:14  01/25/2010 08:46  128691                 
  124996      1899      393     3211  01/23/2010 05:59  01/23/2010 06:22  128692                 
  125035      1899      133     6131  01/23/2010 06:46  01/23/2010 06:53  128693                 
  125038      1899      133     3226  01/23/2010 06:52  01/23/2010 06:52  128694                 
  125050      1899      134     3222  01/23/2010 07:11  01/23/2010 07:18  128695                 
  125125      1899      134     3226  01/23/2010 10:22  01/23/2010 10:22  128696                 
  125173      1899      393    24208  01/23/2010 20:58  01/23/2010 20:58  128697                 
  125212      1899      134     6131  01/24/2010 04:24  01/24/2010 04:30  128698                 
  125263      1899      134     6131  01/24/2010 07:09  01/24/2010 07:22  128699                 
  125377      1899      252     3212  01/25/2010 03:01  01/25/2010 03:18  128700                 
  125416      1899      134     6131  01/25/2010 04:28  01/25/2010 04:31  128701                 
  125455      1899      134     6131  01/25/2010 05:43  01/25/2010 06:01  128702                 
  125515      1899      134     6131  01/25/2010 07:59  01/25/2010 08:11  128703                 
  125566      1899      134     6131  01/25/2010 09:56  01/25/2010 10:01  128704                 
  125006      1905      252     3992  01/23/2010 06:11  01/23/2010 06:41  128705                 
  125435      1905      252     3992  01/25/2010 04:57  01/25/2010 05:09  128706                 
  125358      1908      252    24901  01/25/2010 01:19  01/25/2010 01:39  128707                 
  125452      1908      252    24901  01/25/2010 05:37  01/25/2010 06:20  128708                 
  125471      1908      393    24900  01/25/2010 06:24  01/25/2010 07:07  128709                 
  124951      1919      133     5731  01/23/2010 04:56  01/23/2010 05:49  128710                 
  124981      1919      133     3256  01/23/2010 05:41  01/23/2010 05:41  128711                 
  125086      1919      252     3242  01/23/2010 08:19  01/23/2010 09:02  128712                 
  125326      1919      393     3241  01/24/2010 12:22  01/24/2010 13:01  128713                 
  125351      1919      393    24210  01/24/2010 22:10  01/24/2010 22:10  128714                 
  125369      1919      252     3242  01/25/2010 02:24  01/25/2010 03:01  128715                 
  125458      1919      133     5731  01/25/2010 05:47  01/25/2010 06:25  128716                 
  125487      1919      133     5731  01/25/2010 07:03  01/25/2010 07:45  128717                 
  125547      1919      133     5731  01/25/2010 09:29  01/25/2010 10:05  128718                 
  124912      1921      219    24227  01/23/2010 01:51  01/23/2010 02:42  128719                 
  125325      1921      393    24226  01/24/2010 11:48  01/24/2010 12:22  128720                 
  125350      1921      393    25016  01/24/2010 22:09  01/24/2010 22:09  128721                 
  125580      1921      217    24218  01/25/2010 10:25  01/25/2010 10:26  128722                 
  124880      1951      252     5913  01/22/2010 09:00  01/22/2010 09:10  128723                 
  124976      1951      319     5930  01/23/2010 05:36  01/23/2010 06:46  128724                 
  125040      1951      319     5927  01/23/2010 06:53  01/23/2010 06:53  128725                 
  125309      1951      219     5913  01/24/2010 10:23  01/24/2010 11:03  128726                 
  125360      1951      252     5913  01/25/2010 01:39  01/25/2010 01:50  128727                 
  125399      1951      319     5930  01/25/2010 04:02  01/25/2010 05:15  128728                 
  125451      1951      319     5927  01/25/2010 05:36  01/25/2010 05:36  128729                 
  125454      1951      319     5930  01/25/2010 05:40  01/25/2010 05:46  128730                 
  125476      1951      319     5930  01/25/2010 06:39  01/25/2010 07:01  128731                 
  125520      1951      252     5913  01/25/2010 08:13  01/25/2010 08:50  128732                 
  124877      1969      133    23824  01/22/2010 08:30  01/22/2010 09:55  128733                 
  124879      1969      133    23822  01/22/2010 08:39  01/22/2010 08:39  128734                 
  125042      1969      393    23807  01/23/2010 06:58  01/23/2010 08:32  128735                 
  125062      1969      134    23818  01/23/2010 07:35  01/23/2010 07:55  128736                 
  125128      1969      134    23822  01/23/2010 10:24  01/23/2010 10:24  128737                 
  125175      1969      393    23830  01/23/2010 21:00  01/23/2010 21:00  128738                 
  125219      1969      134    23824  01/24/2010 04:44  01/24/2010 05:13  128739                 
  125324      1969      393    23807  01/24/2010 11:41  01/24/2010 11:48  128740                 
  125349      1969      393    23830  01/24/2010 22:08  01/24/2010 22:08  128741                 
  125424      1969      134    23824  01/25/2010 04:43  01/25/2010 04:54  128742                 
  125446      1969      393    23807  01/25/2010 05:19  01/25/2010 05:33  128743                 
  125524      1969      134    23824  01/25/2010 08:29  01/25/2010 09:20  128744                 
  125577      1969      134    23824  01/25/2010 10:18  01/25/2010 10:44  128745                 
  124898      1972      391     6364  01/22/2010 23:28  01/23/2010 01:28  128746                 
  124922      1972      393     6277  01/23/2010 02:42  01/23/2010 04:58  128747                 
  125165      1972      393    24309  01/23/2010 20:38  01/23/2010 20:38  128748                 
  125371      1972      393     6277  01/25/2010 02:24  01/25/2010 03:47  128749                 
  125384      1972      396     6288  01/25/2010 03:23  01/25/2010 04:42  128750                 
  125026      1985      330     5725  01/23/2010 06:38  01/23/2010 07:28  128751                 
  125033      1985      330     4156  01/23/2010 06:45  01/23/2010 06:45  128752                 
  125102      1985      330     5725  01/23/2010 08:54  01/23/2010 08:58  128753                 
  125170      1985      393    25053  01/23/2010 20:52  01/23/2010 20:52  128754                 
  125231      1985      134     5725  01/24/2010 05:35  01/24/2010 05:45  128755                 
  125007      1986      330     5727  01/23/2010 06:12  01/23/2010 06:38  128756                 
  125025      1986      330     4186  01/23/2010 06:37  01/23/2010 06:37  128757                 
  125100      1986      330     5727  01/23/2010 08:48  01/23/2010 08:54  128758                 
  125171      1986      393    24357  01/23/2010 20:53  01/23/2010 20:53  128759                 
  125233      1986      134     5727  01/24/2010 05:45  01/24/2010 06:14  128760                 
  124955      1990      393    24653  01/23/2010 04:58  01/23/2010 05:27  128761                 
  125072      1990      319    24671  01/23/2010 07:58  01/23/2010 08:55  128762                 
  125166      1990      393    24677  01/23/2010 20:39  01/23/2010 20:39  128763                 
  125392      1990      393    24653  01/25/2010 03:47  01/25/2010 04:08  128764                 
  125462      1990      319    24671  01/25/2010 05:55  01/25/2010 06:39  128765                 
  125482      1990      319    24668  01/25/2010 06:52  01/25/2010 06:52  128766                 
  125532      1990      319    24671  01/25/2010 08:46  01/25/2010 09:44  128767                 
  124921      1993      219    24396  01/23/2010 02:42  01/23/2010 03:38  128768                 
  125343      1993      219    24396  01/24/2010 18:27  01/24/2010 19:44  128769                 
  124882      1995      252     5945  01/22/2010 09:10  01/22/2010 09:18  128770                 
  125041      1995      319     5959  01/23/2010 06:55  01/23/2010 06:55  128771                 
  125362      1995      252     5945  01/25/2010 01:50  01/25/2010 01:58  128772                 
  125453      1995      319     5959  01/25/2010 05:37  01/25/2010 05:37  128773                 
  125014      2017      393    24969  01/23/2010 06:22  01/23/2010 06:58  128774                 
  125174      2017      393    24993  01/23/2010 20:59  01/23/2010 20:59  128775                 
  125450      2017      393    24969  01/25/2010 05:33  01/25/2010 06:24  128776                 
  124973      2037      393    25211  01/23/2010 05:27  01/23/2010 05:39  128777                 
  125168      2037      393    25235  01/23/2010 20:48  01/23/2010 20:48  128778                 
  124967      2050      330    25145  01/23/2010 05:18  01/23/2010 06:12  128779                 
  124995      2050      330    25143  01/23/2010 05:58  01/23/2010 05:58  128780                 
  125030      2050      252    25129  01/23/2010 06:41  01/23/2010 07:12  128781                 
  125094      2050      330    25145  01/23/2010 08:34  01/23/2010 08:48  128782                 
  125253      2050      134    25145  01/24/2010 06:41  01/24/2010 07:09  128783                 
  125311      2050      561    25129  01/24/2010 10:31  01/24/2010 11:33  128784                 
  125312      2050      561    25135  01/24/2010 10:43  01/24/2010 10:43  128785                 
  125469      2050      128    25145  01/25/2010 06:20  01/25/2010 07:24  128786                 
  125483      2050      252    25129  01/25/2010 06:55  01/25/2010 07:06  128787                 
  125522      2050      128    25145  01/25/2010 08:16  01/25/2010 08:53  128788                 
  125544      2050      128    25145  01/25/2010 09:20  01/25/2010 10:38  128789                 
  125070      2062      134    33611  01/23/2010 07:55  01/23/2010 08:28  128790                 
  125129      2062      134    33585  01/23/2010 10:25  01/23/2010 10:25  128791                 
  125431      2062      134    33616  01/25/2010 04:54  01/25/2010 05:16  128792                 
  125436      2062      134    33585  01/25/2010 04:57  01/25/2010 04:57  128793                 
  125517      2062      134    33616  01/25/2010 08:11  01/25/2010 08:29  128794                 
  124916      1878      345     3421  01/23/2010 02:00  01/23/2010 02:57  128795                 
  124924      1878      345     3428  01/23/2010 02:49  01/23/2010 02:49  128796                 
  124932      1878      345     3421  01/23/2010 03:41  01/23/2010 03:52  128797                 
  124959      1878      321     5592  01/23/2010 05:01  01/23/2010 06:06  128798                 
  124984      1878      321     3436  01/23/2010 05:43  01/23/2010 05:43  128799                 
  125055      1878      345     3421  01/23/2010 07:19  01/23/2010 08:20  128800                 
  125077      1878      345     3428  01/23/2010 08:08  01/23/2010 08:08  128801                 
  125147      1878      345     3421  01/23/2010 12:24  01/23/2010 12:34  128802                 
  125163      1878      321     3432  01/23/2010 20:16  01/23/2010 20:37  128803                 
  125164      1878      321     3436  01/23/2010 20:35  01/23/2010 20:35  128804                 
  125179      1878      345     3421  01/23/2010 21:11  01/23/2010 22:08  128805                 
  125181      1878      345     3428  01/23/2010 22:07  01/23/2010 22:07  128806                 
  125201      1878      321     3432  01/24/2010 03:15  01/24/2010 06:42  128807                 
  125240      1878      345     3421  01/24/2010 06:01  01/24/2010 06:27  128808                 
  125250      1878      345     3428  01/24/2010 06:26  01/24/2010 06:26  128809                 
  125274      1878      321     3432  01/24/2010 08:01  01/24/2010 08:34  128810                 
  125322      1878      219     3422  01/24/2010 11:37  01/24/2010 12:23  128811                 
  125406      1878      321     3432  01/25/2010 04:09  01/25/2010 04:48  128812                 
  125413      1878      345     3421  01/25/2010 04:22  01/25/2010 04:57  128813                 
  125426      1878      345     3428  01/25/2010 04:46  01/25/2010 04:46  128814                 
  125472      1878      345     3421  01/25/2010 06:25  01/25/2010 06:39  128815                 
  125475      1878      345     3428  01/25/2010 06:38  01/25/2010 06:38  128816                 
  125536      1878      345     3421  01/25/2010 08:54  01/25/2010 09:51  128817                 
  125554      1878      345     3428  01/25/2010 09:37  01/25/2010 09:37  128818                 
  124925      1902      345     4411  01/23/2010 02:57  01/23/2010 03:41  128819                 
  124930      1902      345     4418  01/23/2010 03:34  01/23/2010 03:34  128820                 
  125449      1902      345     4411  01/25/2010 05:29  01/25/2010 06:18  128821                 
  125466      1902      345     4418  01/25/2010 06:06  01/25/2010 06:06  128822                 
  125088      1906      345    24493  01/23/2010 08:20  01/23/2010 08:36  128823                 
  125095      1906      345    24500  01/23/2010 08:34  01/23/2010 08:34  128824                 
  125144      1906      345    24493  01/23/2010 12:04  01/23/2010 12:12  128825                 
  125433      1906      345    24493  01/25/2010 04:57  01/25/2010 05:29  128826                 
  125447      1906      345    24500  01/25/2010 05:19  01/25/2010 05:19  128827                 
  125564      1906      345    24493  01/25/2010 09:51  01/25/2010 10:18  128828                 
  125572      1906      345    24500  01/25/2010 10:07  01/25/2010 10:07  128829                 
  125000      1911      321    20392  01/23/2010 06:06  01/23/2010 06:55  128830                 
  125018      1911      321    20390  01/23/2010 06:28  01/23/2010 06:28  128831                 
  125028      1911      345    20375  01/23/2010 06:40  01/23/2010 07:19  128832                 
  125046      1911      345    20382  01/23/2010 07:05  01/23/2010 07:05  128833                 
  125149      1911      345    20375  01/23/2010 12:57  01/23/2010 13:09  128834                 
  125161      1911      321    20386  01/23/2010 19:47  01/23/2010 20:16  128835                 
  125162      1911      321    20390  01/23/2010 20:15  01/23/2010 20:15  128836                 
  125254      1911      321    20386  01/24/2010 06:42  01/24/2010 08:01  128837                 
  125284      1911      345    20375  01/24/2010 09:00  01/24/2010 09:08  128838                 
  125289      1911      345    20382  01/24/2010 09:07  01/24/2010 09:07  128839                 
  125386      1911      345    20375  01/25/2010 03:43  01/25/2010 04:22  128840                 
  125401      1911      345    20382  01/25/2010 04:05  01/25/2010 04:05  128841                 
  125441      1911      321    20390  01/25/2010 05:15  01/25/2010 05:15  128842                 
  125117      1957      321     5589  01/23/2010 09:33  01/23/2010 10:09  128843                 
  125118      1957      321     3406  01/23/2010 09:49  01/23/2010 09:49  128844                 
  125122      1957      345     3391  01/23/2010 10:08  01/23/2010 10:45  128845                 
  125131      1957      345     3398  01/23/2010 10:41  01/23/2010 10:41  128846                 
  125468      1957      345     3391  01/25/2010 06:18  01/25/2010 06:25  128847                 
  125048      2056      383    25174  01/23/2010 07:08  01/23/2010 07:15  128848                 
  125461      2056      383    25189  01/25/2010 05:55  01/25/2010 06:05  128849                 
  124554      1912      387    20424  01/21/2010 10:23  01/22/2010 05:48  128850                 
  124573      1912      382    20424  01/21/2010 11:16  01/21/2010 11:30  128851                 
  124986      1912      383    20415  01/23/2010 05:46  01/23/2010 07:00  128852                 
  124988      1912      387    20430  01/23/2010 05:48  01/23/2010 07:03  128853                 
  125063      1912      387    20428  01/23/2010 07:36  01/23/2010 07:36  128854                 
  125065      1912      383    20420  01/23/2010 07:37  01/23/2010 07:37  128855                 
  125402      1912      383    20415  01/25/2010 04:06  01/25/2010 04:52  128856                 
  125420      1912      387    20430  01/25/2010 04:34  01/25/2010 06:06  128857                 
  125430      1912      383    20415  01/25/2010 04:52  01/25/2010 05:55  128858                 
  124579      1913      383    22962  01/21/2010 11:41  01/22/2010 05:46  128859                 
  125043      1913      383    22962  01/23/2010 07:00  01/23/2010 07:08  128860                 
  125066      1913      383    22967  01/23/2010 07:38  01/23/2010 07:38  128861                 
  124997      1916      489    22926  01/23/2010 05:59  01/23/2010 06:21  128862                 
  124961      1961      373    24334  01/23/2010 05:06  01/23/2010 05:06  128863                 
  125409      1961      373    24334  01/25/2010 04:12  01/25/2010 04:12  128864                 
  125011      1893      432    23411  01/23/2010 06:17  01/23/2010 06:28  128865                 
  125012      1893      657    23394  01/23/2010 06:19  01/23/2010 06:43  128866                 
  125184      1893      432    23411  01/24/2010 01:06  01/24/2010 01:24  128867                 
  125194      1893      657    23394  01/24/2010 02:28  01/24/2010 02:45  128868                 
  125331      1893      660    23410  01/24/2010 14:54  01/24/2010 15:12  128869                 
  125335      1893      442    23394  01/24/2010 15:23  01/24/2010 15:50  128870                 
  125357      1893      432    23411  01/25/2010 01:01  01/25/2010 01:13  128871                 
  125383      1893      657    23394  01/25/2010 03:20  01/25/2010 03:58  128872                 
  124868      1894      445    23438  01/22/2010 07:49  01/22/2010 09:07  128873                 
  124896      1894      457    23455  01/22/2010 13:50  01/22/2010 14:17  128874                 
  124991      1894      457    23455  01/23/2010 05:55  01/23/2010 07:15  128875                 
  125068      1894      657    23438  01/23/2010 07:52  01/23/2010 08:29  128876                 
  125123      1894      659    23454  01/23/2010 10:19  01/23/2010 10:39  128877                 
  125191      1894      457    23455  01/24/2010 02:06  01/24/2010 02:53  128878                 
  125200      1894      657    23438  01/24/2010 03:13  01/24/2010 03:37  128879                 
  125330      1894      451    23455  01/24/2010 14:48  01/24/2010 15:07  128880                 
  125338      1894      442    23438  01/24/2010 15:50  01/24/2010 16:44  128881                 
  125367      1894      457    23455  01/25/2010 02:04  01/25/2010 02:33  128882                 
  125398      1894      657    23438  01/25/2010 03:58  01/25/2010 04:11  128883                 
  124964      1901      432     6088  01/23/2010 05:14  01/23/2010 06:17  128884                 
  124969      1901      657     5267  01/23/2010 05:22  01/23/2010 06:19  128885                 
  125130      1901      659     6087  01/23/2010 10:39  01/23/2010 10:54  128886                 
  125188      1901      432     6088  01/24/2010 01:24  01/24/2010 02:00  128887                 
  125190      1901      657     5267  01/24/2010 02:05  01/24/2010 02:28  128888                 
  125252      1901      432     5277  01/24/2010 06:35  01/24/2010 06:39  128889                 
  125333      1901      442     5267  01/24/2010 15:00  01/24/2010 15:18  128890                 
  125352      1901      432     6088  01/25/2010 00:22  01/25/2010 01:01  128891                 
  125379      1901      657     5267  01/25/2010 03:04  01/25/2010 03:20  128892                 
  125022      1952      374     6091  01/23/2010 06:33  01/23/2010 06:58  128893                 
  125045      1952      373    25039  01/23/2010 07:03  01/23/2010 07:03  128894                 
  125412      1952      374     6091  01/25/2010 04:22  01/25/2010 04:34  128895                 
  125439      1952      373    25039  01/25/2010 05:05  01/25/2010 05:05  128896                 
  125493      1952      374     6091  01/25/2010 07:14  01/25/2010 07:45  128897                 
  125075      1987      373    24554  01/23/2010 08:05  01/23/2010 08:05  128898                 
  125460      1987      373    24554  01/25/2010 05:54  01/25/2010 05:54  128899                 
  124943      1991      373    25109  01/23/2010 04:33  01/23/2010 04:33  128900                 
  125389      1991      373    25109  01/25/2010 03:45  01/25/2010 03:45  128901                 
  124919      1858      435     3632  01/23/2010 02:29  01/23/2010 04:24  128902                 
  124970      1858      440     5698  01/23/2010 05:22  01/23/2010 07:11  128903                 
  125052      1858      440    26238  01/23/2010 07:12  01/23/2010 07:53  128904                 
  125109      1858      657     3632  01/23/2010 09:14  01/23/2010 10:47  128905                 
  125185      1858      440     5698  01/24/2010 01:08  01/24/2010 02:17  128906                 
  125210      1858      657     3632  01/24/2010 04:19  01/24/2010 04:47  128907                 
  125328      1858      458     5698  01/24/2010 14:21  01/24/2010 14:50  128908                 
  125344      1858      442     3632  01/24/2010 18:31  01/24/2010 19:25  128909                 
  125354      1858      440     5698  01/25/2010 00:33  01/25/2010 01:24  128910                 
  125361      1858      435     3632  01/25/2010 01:44  01/25/2010 02:24  128911                 
  125499      1858      445     3632  01/25/2010 07:28  01/25/2010 07:59  128912                 
  125516      1858      445     5698  01/25/2010 07:59  01/25/2010 08:47  128913                 
  124869      1881      442     3812  01/22/2010 07:52  01/22/2010 08:20  128914                 
  124963      1881      435     3812  01/23/2010 05:12  01/23/2010 05:39  128915                 
  124993      1881      659    25649  01/23/2010 05:56  01/23/2010 06:06  128916                 
  125143      1881      435     3812  01/23/2010 11:51  01/23/2010 12:03  128917                 
  125189      1881      431    27684  01/24/2010 01:38  01/24/2010 01:48  128918                 
  125192      1881      435     3812  01/24/2010 02:10  01/24/2010 02:32  128919                 
  125272      1881      432     3822  01/24/2010 07:42  01/24/2010 07:58  128920                 
  125334      1881      458     6099  01/24/2010 15:19  01/24/2010 15:26  128921                 
  125341      1881      442     3812  01/24/2010 17:40  01/24/2010 18:05  128922                 
  125363      1881      431     6100  01/25/2010 01:51  01/25/2010 01:56  128923                 
  125370      1881      435     3812  01/25/2010 02:24  01/25/2010 02:41  128924                 
  124947      1890      659    33499  01/23/2010 04:43  01/23/2010 05:02  128925                 
  124978      1890      435    23273  01/23/2010 05:39  01/23/2010 06:31  128926                 
  125017      1890      659    33499  01/23/2010 06:26  01/23/2010 10:19  128927                 
  125091      1890      432    23268  01/23/2010 08:30  01/23/2010 12:17  128928                 
  125145      1890      432    23268  01/23/2010 12:17  01/23/2010 14:43  128929                 
  125150      1890      458    23268  01/23/2010 14:50  01/24/2010 00:11  128930                 
  125182      1890      431    30111  01/24/2010 00:33  01/24/2010 01:12  128931                 
  125199      1890      435    23273  01/24/2010 03:08  01/24/2010 03:37  128932                 
  125265      1890      432    23283  01/24/2010 07:16  01/24/2010 07:42  128933                 
  125337      1890      459    23290  01/24/2010 15:46  01/24/2010 16:06  128934                 
  125339      1890      442    23273  01/24/2010 16:44  01/24/2010 17:10  128935                 
  125356      1890      431    33499  01/25/2010 00:38  01/25/2010 01:20  128936                 
  125380      1890      435    23273  01/25/2010 03:12  01/25/2010 03:46  128937                 
  124894      1891      442    23311  01/22/2010 11:23  01/22/2010 12:33  128938                 
  124897      1891      459    23306  01/22/2010 19:24  01/22/2010 20:44  128939                 
  125107      1891      435    23311  01/23/2010 09:12  01/23/2010 09:47  128940                 
  125186      1891      431    30112  01/24/2010 01:12  01/24/2010 01:38  128941                 
  125195      1891      435    23311  01/24/2010 02:32  01/24/2010 03:08  128942                 
  125336      1891      459    23328  01/24/2010 15:33  01/24/2010 15:44  128943                 
  125340      1891      442    23311  01/24/2010 17:10  01/24/2010 17:40  128944                 
  125359      1891      431    23328  01/25/2010 01:20  01/25/2010 01:51  128945                 
  125372      1891      435    23311  01/25/2010 02:41  01/25/2010 03:12  128946                 
  124891      1892      334    24469  01/22/2010 10:06  01/22/2010 10:06  128947                 
  124949      1892      352    23545  01/23/2010 04:53  01/23/2010 05:26  128948                 
  124972      1892      352    23546  01/23/2010 05:26  01/23/2010 07:56  128949                 
  124974      1892      327    23546  01/23/2010 05:31  01/23/2010 07:59  128950                 
  124980      1892      334    23529  01/23/2010 05:40  01/23/2010 08:09  128951                 
  125061      1892      352    23543  01/23/2010 07:35  01/23/2010 07:35  128952                 
  125073      1892      327    23543  01/23/2010 07:58  01/23/2010 07:58  128953                 
  125076      1892      327    23545  01/23/2010 08:05  01/23/2010 15:44  128954                 
  125140      1892      334    24469  01/23/2010 11:11  01/23/2010 11:11  128955                 
  125151      1892      327    23543  01/23/2010 15:47  01/23/2010 15:47  128956                 
  125180      1892      352    23545  01/23/2010 21:30  01/24/2010 02:36  128957                 
  125187      1892      352    23543  01/24/2010 01:22  01/24/2010 01:22  128958                 
  125235      1892      352    23545  01/24/2010 05:49  01/24/2010 07:54  128959                 
  125237      1892      327    23545  01/24/2010 05:57  01/24/2010 09:22  128960                 
  125273      1892      352    23546  01/24/2010 07:54  01/24/2010 08:17  128961                 
  125286      1892      352    23543  01/24/2010 09:03  01/24/2010 09:03  128962                 
  125292      1892      327    23539  01/24/2010 09:23  01/24/2010 12:24  128963                 
  125385      1892      352    23545  01/25/2010 03:30  01/25/2010 04:31  128964                 
  125440      1892      334    23529  01/25/2010 05:11  01/25/2010 06:02  128965                 
  125505      1892      334    23529  01/25/2010 07:43  01/25/2010 09:59  128966                 
  124860      1896      334    23485  01/22/2010 07:36  01/22/2010 09:32  128967                 
  124892      1896      334    24470  01/22/2010 10:09  01/22/2010 10:09  128968                 
  124942      1896      334    23485  01/23/2010 04:23  01/23/2010 05:40  128969                 
  124982      1896      522    23495  01/23/2010 05:41  01/23/2010 08:13  128970                 
  124983      1896      328    23502  01/23/2010 05:42  01/23/2010 08:14  128971                 
  125078      1896      334    23485  01/23/2010 08:09  01/23/2010 11:14  128972                 
  125087      1896      328    23499  01/23/2010 08:19  01/23/2010 08:19  128973                 
  125141      1896      334    24470  01/23/2010 11:12  01/23/2010 11:12  128974                 
  125196      1896      352    23501  01/24/2010 02:36  01/24/2010 05:36  128975                 
  125236      1896      328    23495  01/24/2010 05:55  01/24/2010 10:08  128976                 
  125278      1896      352    23502  01/24/2010 08:17  01/24/2010 09:18  128977                 
  125287      1896      352    23499  01/24/2010 09:06  01/24/2010 09:06  128978                 
  125293      1896      647    23495  01/24/2010 09:25  01/24/2010 12:25  128979                 
  125437      1896      522    23499  01/25/2010 05:01  01/25/2010 05:01  128980                 
  125438      1896      522    23499  01/25/2010 05:02  01/25/2010 05:02  128981                 
  125474      1896      334    23485  01/25/2010 06:35  01/25/2010 07:43  128982                 
  124902      1923      435    24286  01/23/2010 00:57  01/23/2010 02:29  128983                 
  124950      1923      431    24303  01/23/2010 04:55  01/23/2010 05:54  128984                 
  125183      1923      435    24286  01/24/2010 00:36  01/24/2010 01:09  128985                 
  125197      1923      457    24303  01/24/2010 02:53  01/24/2010 04:24  128986                 
  125327      1923      438    24303  01/24/2010 14:04  01/24/2010 14:39  128987                 
  125347      1923      442    24286  01/24/2010 20:03  01/24/2010 21:06  128988                 
  125355      1923      435    24286  01/25/2010 00:36  01/25/2010 01:44  128989                 
  125364      1923      445    24302  01/25/2010 01:52  01/25/2010 03:02  128990                 
  124887      1930      445     3872  01/22/2010 09:46  01/22/2010 10:17  128991                 
  124944      1930      435     3872  01/23/2010 04:34  01/23/2010 05:12  128992                 
  125069      1930      440     6102  01/23/2010 07:53  01/23/2010 08:10  128993                 
  125193      1930      440     6102  01/24/2010 02:17  01/24/2010 02:23  128994                 
  125204      1930      446     3872  01/24/2010 03:32  01/24/2010 03:36  128995                 
  125332      1930      458     6102  01/24/2010 14:59  01/24/2010 15:05  128996                 
  125345      1930      442     3872  01/24/2010 19:25  01/24/2010 19:38  128997                 
  125353      1930      440     6102  01/25/2010 00:23  01/25/2010 00:33  128998                 
  125390      1930      435     3872  01/25/2010 03:46  01/25/2010 03:58  128999                 
  124893      1933      445     3662  01/22/2010 11:18  01/22/2010 11:52  129000                 
  124895      1933      457     6094  01/22/2010 11:51  01/22/2010 13:50  129001                 
  124990      1933      431     6094  01/23/2010 05:54  01/23/2010 06:12  129002                 
  125089      1933      435     3662  01/23/2010 08:20  01/23/2010 09:12  129003                 
  125198      1933      446     3662  01/24/2010 03:07  01/24/2010 03:32  129004                 
  125234      1933      457     6094  01/24/2010 05:48  01/24/2010 06:15  129005                 
  125329      1933      438     6094  01/24/2010 14:39  01/24/2010 14:58  129006                 
  125346      1933      442     3662  01/24/2010 19:38  01/24/2010 20:03  129007                 
  125378      1933      445     6093  01/25/2010 03:02  01/25/2010 03:43  129008                 
  125397      1933      435     3662  01/25/2010 03:58  01/25/2010 04:15  129009                 
  124888      1988      334    24595  01/22/2010 10:02  01/22/2010 10:02  129010                 
  125080      1988      522    24588  01/23/2010 08:13  01/23/2010 09:46  129011                 
  125421      1988      352    24588  01/25/2010 04:36  01/25/2010 04:43  129012                 
  125465      1988      334    24572  01/25/2010 06:02  01/25/2010 06:15  129013                 
  124889      1989      334    24636  01/22/2010 10:04  01/22/2010 10:04  129014                 
  124931      1989      375    26824  01/23/2010 03:38  01/23/2010 04:10  129015                 
  125081      1989      328    24629  01/23/2010 08:14  01/24/2010 05:55  129016                 
  125418      1989      352    24629  01/25/2010 04:31  01/25/2010 04:36  129017                 
  125427      1989      375    26824  01/25/2010 04:47  01/25/2010 05:17  129018                 
  125434      1989      352    24627  01/25/2010 04:57  01/25/2010 04:57  129019                 
  125467      1989      334    24613  01/25/2010 06:15  01/25/2010 06:35  129020                 
  125492      1989      375    26824  01/25/2010 07:14  01/25/2010 08:15  129021                 
  124886      2100      334    39142  01/22/2010 09:32  01/22/2010 11:43  129022                 
  124890      2100      334    39164  01/22/2010 10:05  01/22/2010 10:05  129023                 
  125142      2100      334    39164  01/23/2010 11:13  01/23/2010 11:13  129024                 
  116132      9090      205     5506  10/09/2009 19:07  10/09/2009 19:09  Job record not found   
